,InvoiceNo,item_sku,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,gmv,CancelledOrder,InternationalOrders,TotalPrice
187,543591,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2011-02-10 11:46:00,1.69,13854.0,United Kingdom,27.04,0,0,27.04
188,543619,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2011-02-10 14:51:00,1.69,16842.0,United Kingdom,27.04,0,0,27.04
189,543630,84879,ASSORTED COLOUR BIRD ORNAMENT,32,2011-02-10 16:01:00,1.69,15046.0,United Kingdom,54.08,0,0,54.08
190,543759,84879,ASSORTED COLOUR BIRD ORNAMENT,32,2011-02-11 15:12:00,1.69,12921.0,United Kingdom,54.08,0,0,54.08
191,543799,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2011-02-13 11:22:00,1.69,17236.0,United Kingdom,27.04,0,0,27.04
192,543803,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-02-13 12:05:00,1.69,17126.0,United Kingdom,13.52,0,0,13.52
193,543832,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2011-02-14 10:10:00,1.69,13381.0,United Kingdom,27.04,0,0,27.04
194,543907,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-02-14 12:16:00,1.69,17346.0,United Kingdom,13.52,0,0,13.52
195,543973,84879,ASSORTED COLOUR BIRD ORNAMENT,12,2011-02-14 15:15:00,1.69,17571.0,United Kingdom,20.28,0,0,20.28
196,543976,84879,ASSORTED COLOUR BIRD ORNAMENT,160,2011-02-14 15:26:00,1.45,13089.0,United Kingdom,232.0,0,0,232.0
197,543978,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2011-02-14 15:37:00,1.69,12867.0,United Kingdom,27.04,0,0,27.04
198,544055,84879,ASSORTED COLOUR BIRD ORNAMENT,40,2011-02-15 12:48:00,1.69,14035.0,United Kingdom,67.6,0,0,67.6
199,544067,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2011-02-15 14:02:00,1.69,16431.0,United Kingdom,27.04,0,0,27.04
200,544068,84879,ASSORTED COLOUR BIRD ORNAMENT,3,2011-02-15 14:08:00,1.69,16431.0,United Kingdom,5.07,0,0,5.07
201,544068,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2011-02-15 14:08:00,1.69,16431.0,United Kingdom,1.69,0,0,1.69
202,544077,84879,ASSORTED COLOUR BIRD ORNAMENT,24,2011-02-15 15:04:00,1.69,14825.0,United Kingdom,40.56,0,0,40.56
203,544098,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-02-16 10:04:00,1.69,16019.0,United Kingdom,13.52,0,0,13.52
204,544100,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-02-16 10:25:00,1.69,15002.0,United Kingdom,13.52,0,0,13.52
205,544151,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-02-16 12:02:00,1.69,15024.0,United Kingdom,13.52,0,0,13.52
206,544159,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2011-02-16 12:48:00,1.69,14944.0,United Kingdom,27.04,0,0,27.04
207,544160,84879,ASSORTED COLOUR BIRD ORNAMENT,24,2011-02-16 12:49:00,1.69,16494.0,United Kingdom,40.56,0,0,40.56
208,544162,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2011-02-16 13:00:00,1.69,14959.0,United Kingdom,27.04,0,0,27.04
209,544167,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-02-16 13:14:00,1.69,14755.0,United Kingdom,13.52,0,0,13.52
210,544176,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-02-16 14:18:00,1.69,18219.0,United Kingdom,13.52,0,0,13.52
211,544177,84879,ASSORTED COLOUR BIRD ORNAMENT,24,2011-02-16 14:27:00,1.69,13001.0,United Kingdom,40.56,0,0,40.56
212,544191,84879,ASSORTED COLOUR BIRD ORNAMENT,36,2011-02-16 16:57:00,1.69,13089.0,United Kingdom,60.84,0,0,60.839999999999996
213,544280,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-02-17 12:21:00,1.69,14754.0,United Kingdom,13.52,0,0,13.52
214,544314,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2011-02-17 14:42:00,1.69,13767.0,United Kingdom,27.04,0,0,27.04
215,544337,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-02-18 08:34:00,1.69,13425.0,United Kingdom,13.52,0,0,13.52
216,544400,84879,ASSORTED COLOUR BIRD ORNAMENT,64,2011-02-18 12:31:00,1.69,14101.0,United Kingdom,108.16,0,0,108.16
217,544421,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-02-18 15:21:00,1.69,13951.0,United Kingdom,13.52,0,0,13.52
218,544463,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-02-20 14:31:00,1.69,12988.0,United Kingdom,13.52,0,0,13.52
219,544473,84879,ASSORTED COLOUR BIRD ORNAMENT,24,2011-02-21 09:45:00,1.69,14229.0,United Kingdom,40.56,0,0,40.56
220,544572,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2011-02-21 13:21:00,1.69,14639.0,United Kingdom,27.04,0,0,27.04
221,544602,84879,ASSORTED COLOUR BIRD ORNAMENT,32,2011-02-22 09:01:00,1.69,13767.0,United Kingdom,54.08,0,0,54.08
222,544677,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-02-22 16:13:00,1.69,18196.0,United Kingdom,13.52,0,0,13.52
223,544694,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-02-23 09:30:00,1.69,17706.0,United Kingdom,13.52,0,0,13.52
224,544792,84879,ASSORTED COLOUR BIRD ORNAMENT,24,2011-02-23 12:37:00,1.69,18172.0,United Kingdom,40.56,0,0,40.56
225,544810,84879,ASSORTED COLOUR BIRD ORNAMENT,64,2011-02-23 15:53:00,1.69,17675.0,United Kingdom,108.16,0,0,108.16
226,544824,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-02-24 09:32:00,1.69,17139.0,United Kingdom,13.52,0,0,13.52
227,544836,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2011-02-24 10:25:00,1.69,17613.0,United Kingdom,27.04,0,0,27.04
228,544911,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-02-24 15:01:00,1.69,16838.0,United Kingdom,13.52,0,0,13.52
229,544935,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-02-25 09:09:00,1.69,13870.0,United Kingdom,13.52,0,0,13.52
230,544968,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2011-02-25 11:30:00,1.69,13458.0,United Kingdom,27.04,0,0,27.04
231,545049,84879,ASSORTED COLOUR BIRD ORNAMENT,40,2011-02-27 11:53:00,1.69,15046.0,United Kingdom,67.6,0,0,67.6
232,545054,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-02-27 12:41:00,1.69,14472.0,United Kingdom,13.52,0,0,13.52
233,545057,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2011-02-27 12:49:00,1.69,13630.0,United Kingdom,27.04,0,0,27.04
234,545058,84879,ASSORTED COLOUR BIRD ORNAMENT,32,2011-02-27 13:03:00,1.69,13767.0,United Kingdom,54.08,0,0,54.08
235,545166,84879,ASSORTED COLOUR BIRD ORNAMENT,4,2011-02-28 14:03:00,1.69,17027.0,United Kingdom,6.76,0,0,6.76
236,545313,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-03-01 13:55:00,1.69,15953.0,United Kingdom,13.52,0,0,13.52
237,545321,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2011-03-01 14:53:00,1.69,12747.0,United Kingdom,27.04,0,0,27.04
238,545429,84879,ASSORTED COLOUR BIRD ORNAMENT,6,2011-03-02 14:46:00,1.69,15031.0,United Kingdom,10.14,0,0,10.14
239,545474,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2011-03-03 10:55:00,1.69,16709.0,United Kingdom,27.04,0,0,27.04
240,545570,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2011-03-03 16:28:00,1.69,12817.0,Austria,27.04,0,1,27.04
241,545571,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-03-03 16:34:00,1.69,17700.0,United Kingdom,13.52,0,0,13.52
242,545588,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-03-04 10:03:00,1.69,13382.0,United Kingdom,13.52,0,0,13.52
243,545636,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2011-03-04 12:15:00,1.69,16449.0,United Kingdom,27.04,0,0,27.04
244,545657,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2011-03-04 14:02:00,1.69,14911.0,Ireland,27.04,0,1,27.04
245,545668,84879,ASSORTED COLOUR BIRD ORNAMENT,32,2011-03-04 17:02:00,1.69,14031.0,United Kingdom,54.08,0,0,54.08
246,545687,84879,ASSORTED COLOUR BIRD ORNAMENT,3,2011-03-06 12:20:00,1.69,17769.0,United Kingdom,5.07,0,0,5.07
247,545687,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2011-03-06 12:20:00,1.69,17769.0,United Kingdom,27.04,0,0,27.04
248,545688,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-03-06 12:42:00,1.69,16033.0,United Kingdom,13.52,0,0,13.52
249,545696,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-03-06 14:21:00,1.69,15696.0,United Kingdom,13.52,0,0,13.52
250,545697,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-03-06 14:38:00,1.69,14504.0,United Kingdom,13.52,0,0,13.52
251,545707,84879,ASSORTED COLOUR BIRD ORNAMENT,160,2011-03-07 09:35:00,1.45,13881.0,United Kingdom,232.0,0,0,232.0
252,545708,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-03-07 09:39:00,1.69,14915.0,United Kingdom,13.52,0,0,13.52
253,545711,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-03-07 09:52:00,1.69,16136.0,United Kingdom,13.52,0,0,13.52
254,545894,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2011-03-07 17:04:00,1.69,16242.0,United Kingdom,27.04,0,0,27.04
255,545915,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2011-03-08 11:44:00,1.69,17419.0,United Kingdom,27.04,0,0,27.04
256,545933,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-03-08 12:04:00,1.69,13908.0,United Kingdom,13.52,0,0,13.52
257,545937,84879,ASSORTED COLOUR BIRD ORNAMENT,24,2011-03-08 12:05:00,1.69,12758.0,Portugal,40.56,0,1,40.56
258,545995,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-03-08 13:54:00,1.69,15023.0,United Kingdom,13.52,0,0,13.52
259,546001,84879,ASSORTED COLOUR BIRD ORNAMENT,24,2011-03-08 15:03:00,1.69,13854.0,United Kingdom,40.56,0,0,40.56
260,546032,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-03-09 09:11:00,1.69,13267.0,United Kingdom,13.52,0,0,13.52
261,546115,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2011-03-09 13:50:00,1.69,15379.0,United Kingdom,27.04,0,0,27.04
262,546121,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-03-09 14:30:00,1.69,14085.0,United Kingdom,13.52,0,0,13.52
263,546122,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-03-09 14:32:00,1.69,15581.0,United Kingdom,13.52,0,0,13.52
264,546166,84879,ASSORTED COLOUR BIRD ORNAMENT,40,2011-03-10 10:10:00,1.69,16553.0,United Kingdom,67.6,0,0,67.6
265,546171,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2011-03-10 10:31:00,1.69,16359.0,United Kingdom,27.04,0,0,27.04
266,546252,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-03-10 14:42:00,1.69,14930.0,United Kingdom,13.52,0,1,13.52
267,546324,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2011-03-11 09:54:00,1.69,13265.0,United Kingdom,27.04,0,0,27.04
268,546367,84879,ASSORTED COLOUR BIRD ORNAMENT,160,2011-03-11 11:38:00,1.45,15513.0,United Kingdom,232.0,0,0,232.0
269,546376,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-03-11 12:11:00,1.69,13842.0,United Kingdom,13.52,0,0,13.52
270,546382,84879,ASSORTED COLOUR BIRD ORNAMENT,32,2011-03-11 12:44:00,1.69,18149.0,United Kingdom,54.08,0,0,54.08
271,546415,84879,ASSORTED COLOUR BIRD ORNAMENT,6,2011-03-13 10:27:00,1.69,17975.0,United Kingdom,10.14,0,0,10.14
272,546419,84879,ASSORTED COLOUR BIRD ORNAMENT,6,2011-03-13 11:06:00,1.69,16693.0,United Kingdom,10.14,0,0,10.14
273,546423,84879,ASSORTED COLOUR BIRD ORNAMENT,6,2011-03-13 12:39:00,1.69,14502.0,United Kingdom,10.14,0,0,10.14
274,546424,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2011-03-13 12:51:00,1.69,13956.0,United Kingdom,27.04,0,0,27.04
275,546438,84879,ASSORTED COLOUR BIRD ORNAMENT,160,2011-03-14 09:59:00,1.45,15125.0,United Kingdom,232.0,0,0,232.0
276,546522,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2011-03-14 12:41:00,1.69,13319.0,United Kingdom,27.04,0,0,27.04
277,546533,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-03-14 13:53:00,1.69,15388.0,Canada,13.52,0,1,13.52
278,546534,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2011-03-14 13:56:00,1.69,16150.0,United Kingdom,27.04,0,0,27.04
279,546544,84879,ASSORTED COLOUR BIRD ORNAMENT,72,2011-03-14 15:41:00,1.69,16570.0,United Kingdom,121.68,0,0,121.67999999999999
280,546561,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2011-03-15 10:34:00,1.69,18260.0,United Kingdom,27.04,0,0,27.04
281,546639,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2011-03-15 12:54:00,1.69,13971.0,United Kingdom,27.04,0,0,27.04
282,546665,84879,ASSORTED COLOUR BIRD ORNAMENT,11,2011-03-15 15:06:00,1.69,15867.0,United Kingdom,18.59,0,0,18.59
283,546669,84879,ASSORTED COLOUR BIRD ORNAMENT,160,2011-03-15 15:36:00,1.45,14226.0,United Kingdom,232.0,0,0,232.0
284,546677,84879,ASSORTED COLOUR BIRD ORNAMENT,160,2011-03-15 16:29:00,1.45,18144.0,United Kingdom,232.0,0,0,232.0
285,546683,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-03-16 09:38:00,1.69,12868.0,United Kingdom,13.52,0,0,13.52
286,546686,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-03-16 09:52:00,1.69,14636.0,United Kingdom,13.52,0,0,13.52
287,546687,84879,ASSORTED COLOUR BIRD ORNAMENT,24,2011-03-16 09:58:00,1.69,16040.0,United Kingdom,40.56,0,0,40.56
288,546689,84879,ASSORTED COLOUR BIRD ORNAMENT,40,2011-03-16 10:24:00,1.69,16985.0,United Kingdom,67.6,0,0,67.6
289,546691,84879,ASSORTED COLOUR BIRD ORNAMENT,88,2011-03-16 10:45:00,1.69,15793.0,United Kingdom,148.72,0,0,148.72
290,546737,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-03-16 11:52:00,1.69,13358.0,United Kingdom,13.52,0,0,13.52
291,546787,84879,ASSORTED COLOUR BIRD ORNAMENT,48,2011-03-17 10:01:00,1.69,14035.0,United Kingdom,81.12,0,0,81.12
292,546862,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2011-03-17 15:34:00,1.69,16216.0,United Kingdom,27.04,0,0,27.04
293,546915,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2011-03-18 08:31:00,1.69,15695.0,United Kingdom,27.04,0,0,27.04
294,546988,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-03-18 12:57:00,1.69,14194.0,United Kingdom,13.52,0,0,13.52
295,546991,84879,ASSORTED COLOUR BIRD ORNAMENT,5,2011-03-18 13:08:00,1.69,12748.0,United Kingdom,8.45,0,0,8.45
296,547021,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-03-18 15:43:00,1.69,13046.0,United Kingdom,13.52,0,0,13.52
297,547063,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-03-20 13:33:00,1.69,14769.0,United Kingdom,13.52,0,0,13.52
298,547067,84879,ASSORTED COLOUR BIRD ORNAMENT,48,2011-03-20 13:43:00,1.69,12921.0,United Kingdom,81.12,0,0,81.12
299,547105,84879,ASSORTED COLOUR BIRD ORNAMENT,48,2011-03-21 11:20:00,1.69,13854.0,United Kingdom,81.12,0,0,81.12
300,547108,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-03-21 11:36:00,1.69,14659.0,United Kingdom,13.52,0,0,13.52
301,547195,84879,ASSORTED COLOUR BIRD ORNAMENT,24,2011-03-21 12:42:00,1.69,17204.0,United Kingdom,40.56,0,0,40.56
302,547199,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-03-21 12:53:00,1.69,14606.0,United Kingdom,13.52,0,0,13.52
303,547221,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-03-21 15:06:00,1.69,13262.0,United Kingdom,13.52,0,0,13.52
304,547223,84879,ASSORTED COLOUR BIRD ORNAMENT,6,2011-03-21 15:10:00,1.69,12867.0,United Kingdom,10.14,0,0,10.14
305,547223,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-03-21 15:10:00,1.69,12867.0,United Kingdom,13.52,0,0,13.52
306,547244,84879,ASSORTED COLOUR BIRD ORNAMENT,12,2011-03-21 17:10:00,1.69,16427.0,United Kingdom,20.28,0,0,20.28
307,547252,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-03-22 10:13:00,1.69,13900.0,United Kingdom,13.52,0,0,13.52
308,547358,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-03-22 12:25:00,1.69,15998.0,United Kingdom,13.52,0,0,13.52
309,547359,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-03-22 12:27:00,1.69,15719.0,United Kingdom,13.52,0,0,13.52
310,547370,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2011-03-22 13:32:00,1.69,14711.0,United Kingdom,27.04,0,0,27.04
311,547372,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-03-22 13:46:00,1.69,16374.0,United Kingdom,13.52,0,0,13.52
312,547377,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2011-03-22 14:43:00,1.69,13050.0,United Kingdom,27.04,0,0,27.04
313,547382,84879,ASSORTED COLOUR BIRD ORNAMENT,5,2011-03-22 15:31:00,1.69,15457.0,United Kingdom,8.45,0,0,8.45
314,547496,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-03-23 12:13:00,1.69,18075.0,United Kingdom,13.52,0,0,13.52
315,547497,84879,ASSORTED COLOUR BIRD ORNAMENT,24,2011-03-23 12:15:00,1.69,14461.0,United Kingdom,40.56,0,0,40.56
316,547511,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-03-23 13:44:00,1.69,17411.0,United Kingdom,13.52,0,0,13.52
317,547515,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2011-03-23 14:02:00,1.69,13267.0,United Kingdom,27.04,0,0,27.04
318,547572,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-03-24 10:03:00,1.69,13512.0,United Kingdom,13.52,0,0,13.52
319,547650,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-03-24 12:08:00,1.69,17059.0,United Kingdom,13.52,0,0,13.52
320,547662,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2011-03-24 13:12:00,1.69,14085.0,United Kingdom,27.04,0,0,27.04
321,547703,84879,ASSORTED COLOUR BIRD ORNAMENT,40,2011-03-24 17:10:00,1.69,12540.0,Spain,67.6,0,1,67.6
322,547712,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-03-24 19:31:00,1.69,16905.0,United Kingdom,13.52,0,0,13.52
323,547762,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-03-25 11:31:00,1.69,13695.0,United Kingdom,13.52,0,0,13.52
324,547800,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-03-25 12:55:00,1.69,14504.0,United Kingdom,13.52,0,0,13.52
325,547829,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2011-03-25 15:24:00,1.69,16081.0,United Kingdom,27.04,0,0,27.04
326,547833,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-03-25 17:34:00,1.69,16780.0,United Kingdom,13.52,0,0,13.52
327,547850,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-03-27 12:06:00,1.69,14472.0,United Kingdom,13.52,0,0,13.52
328,547883,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-03-28 08:40:00,1.69,14755.0,United Kingdom,13.52,0,0,13.52
329,547921,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2011-03-28 13:28:00,1.69,14766.0,United Kingdom,27.04,0,0,27.04
330,547924,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2011-03-28 13:39:00,1.69,17749.0,United Kingdom,27.04,0,0,27.04
331,547925,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2011-03-28 13:57:00,1.69,12481.0,Germany,27.04,0,1,27.04
332,547940,84879,ASSORTED COLOUR BIRD ORNAMENT,32,2011-03-28 14:43:00,1.69,16814.0,United Kingdom,54.08,0,0,54.08
333,547963,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-03-28 15:42:00,1.69,13037.0,United Kingdom,13.52,0,0,13.52
334,548151,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-03-29 12:57:00,1.69,13803.0,United Kingdom,13.52,0,0,13.52
335,548160,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2011-03-29 13:33:00,1.69,16253.0,United Kingdom,27.04,0,0,27.04
336,548289,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-03-30 11:48:00,1.69,13988.0,United Kingdom,13.52,0,0,13.52
337,548315,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-03-30 12:34:00,1.69,16019.0,United Kingdom,13.52,0,0,13.52
338,548409,84879,ASSORTED COLOUR BIRD ORNAMENT,160,2011-03-31 10:27:00,1.45,12731.0,France,232.0,0,1,232.0
339,548470,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-03-31 12:36:00,1.69,12782.0,Portugal,13.52,0,1,13.52
340,548497,84879,ASSORTED COLOUR BIRD ORNAMENT,36,2011-03-31 13:43:00,1.69,13089.0,United Kingdom,60.84,0,0,60.839999999999996
341,548529,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-03-31 16:56:00,1.69,18223.0,United Kingdom,13.52,0,0,13.52
342,548550,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2011-04-01 08:22:00,1.69,18161.0,United Kingdom,27.04,0,0,27.04
343,548612,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2011-04-01 11:34:00,1.69,13137.0,United Kingdom,1.69,0,0,1.69
344,548612,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-04-01 11:34:00,1.69,13137.0,United Kingdom,13.52,0,0,13.52
345,548642,84879,ASSORTED COLOUR BIRD ORNAMENT,6,2011-04-01 13:00:00,1.69,17287.0,United Kingdom,10.14,0,0,10.14
346,548648,84879,ASSORTED COLOUR BIRD ORNAMENT,24,2011-04-01 13:20:00,1.69,12949.0,United Kingdom,40.56,0,0,40.56
347,548666,84879,ASSORTED COLOUR BIRD ORNAMENT,24,2011-04-01 14:58:00,1.69,13124.0,United Kingdom,40.56,0,0,40.56
348,548670,84879,ASSORTED COLOUR BIRD ORNAMENT,6,2011-04-01 15:37:00,1.69,15356.0,United Kingdom,10.14,0,0,10.14
349,548673,84879,ASSORTED COLOUR BIRD ORNAMENT,32,2011-04-01 16:18:00,1.69,13767.0,United Kingdom,54.08,0,0,54.08
350,548726,84879,ASSORTED COLOUR BIRD ORNAMENT,32,2011-04-04 09:38:00,1.69,13767.0,United Kingdom,54.08,0,0,54.08
351,548740,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2011-04-04 11:34:00,1.69,13319.0,United Kingdom,27.04,0,0,27.04
352,548792,84879,ASSORTED COLOUR BIRD ORNAMENT,24,2011-04-04 12:42:00,1.69,14711.0,United Kingdom,40.56,0,0,40.56
353,548868,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-04-04 14:28:00,1.69,13015.0,United Kingdom,13.52,0,0,13.52
354,548896,84879,ASSORTED COLOUR BIRD ORNAMENT,32,2011-04-04 16:21:00,1.69,13767.0,United Kingdom,54.08,0,0,54.08
355,548900,84879,ASSORTED COLOUR BIRD ORNAMENT,27,2011-04-04 16:36:00,1.69,17848.0,United Kingdom,45.63,0,0,45.629999999999995
356,548916,84879,ASSORTED COLOUR BIRD ORNAMENT,24,2011-04-05 10:07:00,1.69,14849.0,United Kingdom,40.56,0,0,40.56
357,548974,84879,ASSORTED COLOUR BIRD ORNAMENT,24,2011-04-05 11:47:00,1.69,15194.0,United Kingdom,40.56,0,0,40.56
358,549015,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2011-04-05 15:12:00,1.69,15244.0,United Kingdom,27.04,0,0,27.04
359,549018,84879,ASSORTED COLOUR BIRD ORNAMENT,24,2011-04-05 15:21:00,1.69,17492.0,United Kingdom,40.56,0,0,40.56
360,549020,84879,ASSORTED COLOUR BIRD ORNAMENT,160,2011-04-05 15:36:00,1.45,13525.0,United Kingdom,232.0,0,0,232.0
361,549052,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2011-04-06 10:19:00,1.69,17682.0,United Kingdom,27.04,0,0,27.04
362,549053,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-04-06 10:20:00,1.69,13863.0,United Kingdom,13.52,0,0,13.52
363,549121,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-04-06 13:33:00,1.69,17140.0,United Kingdom,13.52,0,0,13.52
364,549188,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-04-07 10:10:00,1.69,13731.0,United Kingdom,13.52,0,0,13.52
365,549234,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2011-04-07 11:12:00,1.69,16515.0,United Kingdom,27.04,0,0,27.04
366,549238,84879,ASSORTED COLOUR BIRD ORNAMENT,17,2011-04-07 11:30:00,1.69,14667.0,United Kingdom,28.73,0,0,28.73
367,549261,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-04-07 12:35:00,1.69,14903.0,United Kingdom,13.52,0,0,13.52
368,549291,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-04-07 19:05:00,1.69,16261.0,United Kingdom,13.52,0,0,13.52
369,549301,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2011-04-08 08:24:00,1.69,16643.0,United Kingdom,27.04,0,0,27.04
370,549302,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2011-04-08 08:25:00,1.69,14246.0,United Kingdom,27.04,0,0,27.04
371,549306,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-04-08 08:48:00,1.69,16837.0,United Kingdom,13.52,0,0,13.52
372,549310,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-04-08 09:20:00,1.69,16325.0,United Kingdom,13.52,0,0,13.52
373,549360,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-04-08 11:23:00,1.69,17035.0,United Kingdom,13.52,0,0,13.52
374,549442,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2011-04-08 12:56:00,1.69,16996.0,United Kingdom,27.04,0,0,27.04
